Fecha_Hora_Salida,Vehiculo,Pasaj,Kms,Tiempo_viaje_s,Tiempo_muerto_s,Jornada
2024-07-23 12:52:06,6,46,13.88,6468.0,27.0,Tarde
2024-07-23 12:57:06,6,46,13.88,6468.0,27.0,Tarde
2024-07-23 13:02:06,16,27,12.64,6482.0,262.0,Tarde
2024-07-23 13:07:06,16,27,12.64,6482.0,262.0,Tarde
2024-07-23 13:12:06,31,54,16.08,8132.0,2814.0,Tarde
2024-07-23 13:17:06,31,54,16.08,8132.0,2814.0,Tarde
2024-07-23 13:22:06,31,54,16.08,8132.0,2814.0,Tarde
2024-07-23 13:27:06,15,13,14.04,4586.0,0.0,Tarde
2024-07-23 13:32:06,18,36,14.4,6272.0,1313.0,Tarde
2024-07-23 13:37:06,17,31,14.78,7230.0,3216.0,Tarde
2024-07-23 13:42:06,29,36,15.08,7079.0,10574.0,Tarde
2024-07-23 13:47:06,7,18,16.66,6890.0,3666.0,Tarde
2024-07-23 13:52:06,7,18,16.66,6890.0,3666.0,Tarde
2024-07-23 13:57:06,19,37,14.5,7137.0,3182.0,Tarde
2024-07-23 14:02:06,19,37,14.5,7137.0,3182.0,Tarde
2024-07-23 14:07:06,19,37,14.5,7137.0,3182.0,Tarde
2024-07-23 14:12:06,30,18,9.55,6965.0,1781.0,Tarde
2024-07-23 14:17:06,20,54,13.98,8347.0,4453.0,Tarde
2024-07-23 14:22:06,12,50,16.13,8084.0,772.0,Tarde
2024-07-23 14:27:06,12,50,16.13,8084.0,772.0,Tarde
2024-07-23 14:32:06,13,17,14.69,6285.0,5016.0,Tarde
2024-07-23 14:37:06,25,38,14.26,6759.0,2546.0,Tarde
2024-07-23 14:42:06,33,22,14.07,6751.0,1441.0,Tarde
2024-07-23 14:47:06,33,22,14.07,6751.0,1441.0,Tarde
2024-07-23 14:52:06,33,22,14.07,6751.0,1441.0,Tarde
2024-07-23 14:57:06,23,31,9.4,7632.0,28514.0,Tarde
2024-07-23 15:02:06,28,33,14.63,6843.0,925.0,Tarde
2024-07-23 15:07:06,21,39,15.57,7905.0,149.0,Tarde
2024-07-23 15:12:06,16,33,14.1,6653.0,1167.0,Tarde
2024-07-23 15:17:06,6,44,77.83,7203.0,2123.0,Tarde
2024-07-23 15:22:06,6,44,77.83,7203.0,2123.0,Tarde
2024-07-23 15:27:06,2,35,14.4,6457.0,2381.0,Tarde
2024-07-23 15:32:06,2,35,14.4,6457.0,2381.0,Tarde
2024-07-23 15:37:06,29,45,15.06,7265.0,0.0,Tarde
2024-07-23 15:42:06,18,42,14.02,5288.0,1854.0,Tarde
2024-07-23 15:47:06,18,42,14.02,5288.0,1854.0,Tarde
2024-07-23 15:52:06,5,48,14.09,7140.0,799.0,Tarde
2024-07-23 15:57:06,22,34,14.04,6469.0,3639.0,Tarde
2024-07-23 16:02:06,1,29,7.63,3660.0,8660.0,Tarde
2024-07-23 16:07:06,1,29,7.63,3660.0,8660.0,Tarde
2024-07-23 16:12:06,31,31,15.72,6070.0,2008.0,Tarde
2024-07-23 16:17:06,27,23,6.61,3237.0,26557.0,Tarde
2024-07-23 16:22:06,27,23,6.61,3237.0,26557.0,Tarde
2024-07-23 16:27:06,3,24,0.0,4317.0,24938.0,Tarde
2024-07-23 16:32:06,3,24,0.0,4317.0,24938.0,Tarde
2024-07-23 16:37:06,20,62,15.06,8879.0,73.0,Tarde
2024-07-23 16:42:06,25,46,15.97,7183.0,815.0,Tarde
2024-07-23 16:47:06,12,56,16.04,7646.0,493.0,Tarde
2024-07-23 16:52:06,10,46,13.67,5657.0,1124.0,Tarde
2024-07-23 16:57:06,10,46,13.67,5657.0,1124.0,Tarde
2024-07-23 17:02:06,10,46,13.67,5657.0,1124.0,Tarde
2024-07-23 17:07:06,16,57,12.68,6103.0,56.0,Tarde
2024-07-23 17:12:06,1,44,15.17,6976.0,191.0,Tarde
2024-07-23 17:17:06,33,45,12.54,4926.0,2225.0,Tarde
2024-07-23 17:22:06,33,45,12.54,4926.0,2225.0,Tarde
2024-07-23 17:27:06,13,43,6.62,3925.0,4006.0,Tarde
2024-07-23 17:32:06,2,56,14.26,7157.0,732.0,Tarde
2024-07-23 17:37:06,29,50,14.94,6841.0,43.0,Tarde
2024-07-23 17:42:06,15,46,15.88,8018.0,0.0,Tarde
2024-07-23 17:47:06,24,46,13.99,6599.0,3167.0,Tarde
2024-07-23 17:52:06,21,42,17.87,7555.0,1853.0,Tarde
2024-07-23 17:57:06,8,41,15.56,7292.0,71.0,Noche
2024-07-23 18:02:06,8,41,15.56,7292.0,71.0,Noche
2024-07-23 18:07:06,17,44,13.46,6124.0,806.0,Noche
2024-07-23 18:12:06,17,44,13.46,6124.0,806.0,Noche
2024-07-23 18:17:06,7,37,13.41,5942.0,1528.0,Noche
2024-07-23 18:22:06,5,32,12.9,5365.0,1896.0,Noche
2024-07-23 18:27:06,14,38,11.88,7216.0,1745.0,Noche
2024-07-23 18:32:06,3,34,0.0,4209.0,2996.0,Noche
2024-07-23 18:37:06,10,30,14.82,6294.0,942.0,Noche
2024-07-23 18:42:06,10,30,14.82,6294.0,942.0,Noche
2024-07-23 18:47:06,10,30,14.82,6294.0,942.0,Noche
2024-07-23 18:52:06,10,30,14.82,6294.0,942.0,Noche
2024-07-23 18:57:06,30,29,10.08,5070.0,2194.0,Noche
2024-07-23 19:02:06,25,32,12.86,5673.0,1118.0,Noche
2024-07-23 19:07:06,16,27,15.31,4939.0,1097.0,Noche
2024-07-23 19:12:06,33,33,13.29,4738.0,2716.0,Noche
2024-07-23 19:17:06,33,33,13.29,4738.0,2716.0,Noche
2024-07-23 19:22:06,33,33,13.29,4738.0,2716.0,Noche
2024-07-23 19:27:06,33,33,13.29,4738.0,2716.0,Noche
2024-07-23 19:32:06,33,33,13.29,4738.0,2716.0,Noche
2024-07-23 19:37:06,1,26,13.3,4759.0,1593.0,Noche
2024-07-23 19:42:06,29,29,13.9,5495.0,477.0,Noche
2024-07-23 19:47:06,12,37,5.2,3345.0,3051.0,Noche
2024-07-23 19:52:06,31,42,13.96,5139.0,586.0,Noche
2024-07-23 19:57:06,31,42,13.96,5139.0,586.0,Noche
2024-07-23 20:02:06,31,42,13.96,5139.0,586.0,Noche
2024-07-23 20:07:06,31,42,13.96,5139.0,586.0,Noche
2024-07-23 20:12:06,30,29,9.18,5199.0,554.0,Noche
2024-07-23 20:17:06,30,29,9.18,5199.0,554.0,Noche
2024-07-23 20:22:06,30,29,9.18,5199.0,554.0,Noche
2024-07-23 20:27:06,30,29,9.18,5199.0,554.0,Noche
2024-07-23 20:32:06,6,33,61.95,3364.0,4029.0,Noche
2024-07-23 20:37:06,6,33,61.95,3364.0,4029.0,Noche
2024-07-23 20:42:06,6,33,61.95,3364.0,4029.0,Noche
2024-07-23 20:47:06,1,40,14.24,3988.0,186.0,Noche
2024-07-23 20:52:06,1,40,14.24,3988.0,186.0,Noche
2024-07-23 20:57:06,1,40,14.24,3988.0,186.0,Noche
2024-07-23 21:02:06,2,28,13.2,4584.0,932.0,Noche
2024-07-23 21:07:06,2,28,13.2,4584.0,932.0,Noche
2024-07-23 21:12:06,2,28,13.2,4584.0,932.0,Noche
2024-07-23 21:17:06,2,28,13.2,4584.0,932.0,Noche
2024-07-23 21:22:06,11,29,9.22,3486.0,3921.0,Noche
2024-07-23 21:27:06,11,29,9.22,3486.0,3921.0,Noche
2024-07-23 21:32:06,11,29,9.22,3486.0,3921.0,Noche
2024-07-23 21:37:06,4,9,11.88,4160.0,6354.0,Noche
2024-07-23 21:42:06,4,9,11.88,4160.0,6354.0,Noche
2024-07-23 21:47:06,4,9,11.88,4160.0,6354.0,Noche
2024-07-23 21:52:06,4,9,11.88,4160.0,6354.0,Noche
2024-07-23 21:57:06,4,9,11.88,4160.0,6354.0,Noche
2024-07-23 22:02:06,4,9,11.88,4160.0,6354.0,Noche
2024-07-23 22:07:06,31,11,7.43,3623.0,2278.0,Noche
2024-07-23 22:12:06,31,11,7.43,3623.0,2278.0,Noche
2024-07-23 22:17:06,1,18,13.06,5563.0,692.0,Noche
2024-07-23 22:22:06,28,31,6.69,2237.0,4361.0,Noche
2024-07-23 22:27:06,13,23,14.6,3689.0,0.0,Madrugada
2024-07-23 22:32:06,13,23,14.6,3689.0,0.0,Madrugada
2024-07-23 22:37:06,13,23,14.6,3689.0,0.0,Madrugada
2024-07-23 22:42:06,13,23,14.6,3689.0,0.0,Madrugada
2024-07-23 22:47:06,13,23,14.6,3689.0,0.0,Madrugada
2024-07-23 22:52:06,13,23,14.6,3689.0,0.0,Madrugada
2024-07-23 22:57:06,13,23,14.6,3689.0,0.0,Madrugada
2024-07-23 23:02:06,13,23,14.6,3689.0,0.0,Madrugada
2024-07-23 23:07:06,13,23,14.6,3689.0,0.0,Madrugada
2024-07-23 23:12:06,13,23,14.6,3689.0,0.0,Madrugada
2024-07-23 23:17:06,13,23,14.6,3689.0,0.0,Madrugada
2024-07-23 23:22:06,13,23,14.6,3689.0,0.0,Madrugada
2024-07-23 23:27:06,13,23,14.6,3689.0,0.0,Madrugada
2024-07-23 23:32:06,13,23,14.6,3689.0,0.0,Madrugada
2024-07-23 23:37:06,13,23,14.6,3689.0,0.0,Madrugada
2024-07-23 23:42:06,13,23,14.6,3689.0,0.0,Madrugada
2024-07-23 23:47:06,13,23,14.6,3689.0,0.0,Madrugada
2024-07-23 23:52:06,13,23,14.6,3689.0,0.0,Madrugada
2024-07-23 23:57:06,13,23,14.6,3689.0,0.0,Madrugada
2024-07-24 00:02:06,13,23,14.6,3689.0,0.0,Madrugada
2024-07-24 00:07:06,13,23,14.6,3689.0,0.0,Madrugada
2024-07-24 00:12:06,13,23,14.6,3689.0,0.0,Madrugada
2024-07-24 00:17:06,13,23,14.6,3689.0,0.0,Madrugada
2024-07-24 00:22:06,13,23,14.6,3689.0,0.0,Madrugada
2024-07-24 00:27:06,13,23,14.6,3689.0,0.0,Madrugada
2024-07-24 00:32:06,13,23,14.6,3689.0,0.0,Madrugada
2024-07-24 00:37:06,13,23,14.6,3689.0,0.0,Madrugada
2024-07-24 00:42:06,13,23,14.6,3689.0,0.0,Madrugada
2024-07-24 00:47:06,13,23,14.6,3689.0,0.0,Madrugada
2024-07-24 00:52:06,13,23,14.6,3689.0,0.0,Madrugada
2024-07-24 00:57:06,13,23,14.6,3689.0,0.0,Madrugada
2024-07-24 01:02:06,13,23,14.6,3689.0,0.0,Madrugada
2024-07-24 01:07:06,13,23,14.6,3689.0,0.0,Madrugada
2024-07-24 01:12:06,13,23,14.6,3689.0,0.0,Madrugada
2024-07-24 01:17:06,13,23,14.6,3689.0,0.0,Madrugada
2024-07-24 01:22:06,13,23,14.6,3689.0,0.0,Madrugada
2024-07-24 01:27:06,13,23,14.6,3689.0,0.0,Madrugada
2024-07-24 01:32:06,13,23,14.6,3689.0,0.0,Madrugada
2024-07-24 01:37:06,13,23,14.6,3689.0,0.0,Madrugada
2024-07-24 01:42:06,13,23,14.6,3689.0,0.0,Madrugada
2024-07-24 01:47:06,13,23,14.6,3689.0,0.0,Madrugada
2024-07-24 01:52:06,13,23,14.6,3689.0,0.0,Madrugada
2024-07-24 01:57:06,13,23,14.6,3689.0,0.0,Madrugada
2024-07-24 02:02:06,13,23,14.6,3689.0,0.0,Madrugada
2024-07-24 02:07:06,13,23,14.6,3689.0,0.0,Madrugada
2024-07-24 02:12:06,13,23,14.6,3689.0,0.0,Madrugada
2024-07-24 02:17:06,13,23,14.6,3689.0,0.0,Madrugada
2024-07-24 02:22:06,13,23,14.6,3689.0,0.0,Madrugada
2024-07-24 02:27:06,13,23,14.6,3689.0,0.0,Madrugada
2024-07-24 02:32:06,13,23,14.6,3689.0,0.0,Madrugada
2024-07-24 02:37:06,13,23,14.6,3689.0,0.0,Madrugada
2024-07-24 02:42:06,13,23,14.6,3689.0,0.0,Madrugada
2024-07-24 02:47:06,13,23,14.6,3689.0,0.0,Madrugada
2024-07-24 02:52:06,13,23,14.6,3689.0,0.0,Madrugada
2024-07-24 02:57:06,13,23,14.6,3689.0,0.0,Madrugada
2024-07-24 03:02:06,13,23,14.6,3689.0,0.0,Madrugada
2024-07-24 03:07:06,13,23,14.6,3689.0,0.0,Madrugada
2024-07-24 03:12:06,13,23,14.6,3689.0,0.0,Madrugada
2024-07-24 03:17:06,13,23,14.6,3689.0,0.0,Madrugada
2024-07-24 03:22:06,13,23,14.6,3689.0,0.0,Madrugada
2024-07-24 03:27:06,13,23,14.6,3689.0,0.0,Madrugada
2024-07-24 03:32:06,13,23,14.6,3689.0,0.0,Madrugada
2024-07-24 03:37:06,13,23,14.6,3689.0,0.0,Madrugada
2024-07-24 03:42:06,13,23,14.6,3689.0,0.0,Madrugada
2024-07-24 03:47:06,13,23,14.6,3689.0,0.0,Madrugada
2024-07-24 03:52:06,13,23,14.6,3689.0,0.0,Madrugada
2024-07-24 03:57:06,25,8,14.76,3927.0,0.0,Madrugada
2024-07-24 04:02:06,23,32,12.2,5463.0,0.0,Madrugada
2024-07-24 04:07:06,22,16,14.1,4828.0,0.0,Madrugada
2024-07-24 04:12:06,21,29,12.47,4592.0,0.0,Madrugada
2024-07-24 04:17:06,20,37,13.38,4446.0,0.0,Madrugada
2024-07-24 04:22:06,19,14,7.5,1687.0,0.0,Madrugada
2024-07-24 04:27:06,19,14,7.5,1687.0,0.0,Madrugada
2024-07-24 04:32:06,19,14,7.5,1687.0,0.0,Madrugada
2024-07-24 04:37:06,19,14,7.5,1687.0,0.0,Madrugada
2024-07-24 04:42:06,18,34,6.76,2164.0,0.0,Madrugada
2024-07-24 04:47:06,15,47,15.88,5550.0,0.0,Madrugada
2024-07-24 04:52:06,14,42,14.3,5483.0,0.0,Madrugada
2024-07-24 04:57:06,27,28,13.15,4740.0,0.0,Madrugada
2024-07-24 05:02:06,5,34,14.79,6534.0,0.0,Madrugada
2024-07-24 05:07:06,8,27,14.37,4857.0,0.0,Madrugada
2024-07-24 05:12:06,10,56,14.65,4905.0,0.0,Madrugada
2024-07-24 05:17:06,1,38,14.85,5729.0,0.0,Madrugada
2024-07-24 05:22:06,13,40,14.24,5343.0,2091.0,Madrugada
2024-07-24 05:27:06,13,40,14.24,5343.0,2091.0,Madrugada
2024-07-24 05:32:06,25,64,16.46,6322.0,1782.0,Madrugada
2024-07-24 05:37:06,6,61,196.26,6277.0,0.0,Madrugada
2024-07-24 05:42:06,20,26,12.56,4118.0,806.0,Madrugada
2024-07-24 05:47:06,20,26,12.56,4118.0,806.0,Madrugada
2024-07-24 05:52:06,4,46,15.07,5576.0,0.0,Madrugada
2024-07-24 05:57:06,24,31,15.66,6366.0,5131.0,Mañana
2024-07-24 06:02:06,24,31,15.66,6366.0,5131.0,Mañana
2024-07-24 06:07:06,26,29,14.58,5637.0,0.0,Mañana
2024-07-24 06:12:06,7,44,15.44,8231.0,0.0,Mañana
2024-07-24 06:17:06,29,50,16.05,6920.0,0.0,Mañana
2024-07-24 06:22:06,29,50,16.05,6920.0,0.0,Mañana
2024-07-24 06:27:06,3,46,0.0,7244.0,0.0,Mañana
2024-07-24 06:32:06,19,27,8.03,4142.0,5332.0,Mañana
2024-07-24 06:37:06,17,32,14.85,6209.0,2201.0,Mañana
2024-07-24 06:42:06,14,33,13.21,6542.0,1152.0,Mañana
2024-07-24 06:47:06,18,34,13.85,5971.0,5261.0,Mañana
2024-07-24 06:52:06,16,18,13.52,6490.0,4672.0,Mañana
2024-07-24 06:57:06,27,34,14.08,5893.0,2739.0,Mañana
2024-07-24 07:02:06,27,34,14.08,5893.0,2739.0,Mañana
2024-07-24 07:07:06,10,18,14.67,6385.0,2188.0,Mañana
2024-07-24 07:12:06,30,26,4.93,3651.0,2456.0,Mañana
2024-07-24 07:17:06,1,23,14.07,6507.0,1246.0,Mañana
2024-07-24 07:22:06,20,29,15.39,6861.0,1942.0,Mañana
2024-07-24 07:27:06,20,29,15.39,6861.0,1942.0,Mañana
2024-07-24 07:32:06,13,26,15.97,7103.0,2136.0,Mañana
2024-07-24 07:37:06,25,45,14.1,6178.0,1172.0,Mañana
2024-07-24 07:42:06,6,29,404.04,8143.0,1038.0,Mañana
2024-07-24 07:47:06,28,28,6.79,2869.0,1620.0,Mañana
2024-07-24 07:52:06,4,22,13.81,5842.0,1868.0,Mañana
2024-07-24 07:57:06,24,41,14.81,7665.0,520.0,Mañana
2024-07-24 08:02:06,22,47,14.13,5914.0,2047.0,Mañana
2024-07-24 08:07:06,26,49,13.21,6064.0,1794.0,Mañana
2024-07-24 08:12:06,23,26,12.15,7268.0,34.0,Mañana
2024-07-24 08:17:06,21,15,11.88,5295.0,1051.0,Mañana
2024-07-24 08:22:06,2,25,15.36,7130.0,3433.0,Mañana
2024-07-24 08:27:06,3,34,0.0,6671.0,129.0,Mañana
2024-07-24 08:32:06,17,20,14.0,6293.0,973.0,Mañana
2024-07-24 08:37:06,17,20,14.0,6293.0,973.0,Mañana
2024-07-24 08:42:06,7,22,13.36,4981.0,1018.0,Mañana
2024-07-24 08:47:06,7,22,13.36,4981.0,1018.0,Mañana
2024-07-24 08:52:06,11,35,15.21,5739.0,698.0,Mañana
2024-07-24 08:57:06,11,35,15.21,5739.0,698.0,Mañana
2024-07-24 09:02:06,15,25,15.55,9914.0,0.0,Mañana
2024-07-24 09:07:06,15,25,15.55,9914.0,0.0,Mañana
2024-07-24 09:12:06,16,19,9.54,4136.0,2186.0,Mañana
2024-07-24 09:17:06,16,19,9.54,4136.0,2186.0,Mañana
2024-07-24 09:22:06,5,33,13.16,5605.0,1540.0,Mañana
2024-07-24 09:27:06,5,33,13.16,5605.0,1540.0,Mañana
2024-07-24 09:32:06,12,15,13.63,5644.0,1497.0,Mañana
2024-07-24 09:37:06,1,13,15.09,6417.0,1940.0,Mañana
2024-07-24 09:42:06,25,34,14.11,6733.0,1340.0,Mañana
2024-07-24 09:47:06,28,12,14.53,6293.0,4373.0,Mañana
2024-07-24 09:52:06,6,29,5.64,3030.0,257.0,Mañana
2024-07-24 09:57:06,6,29,5.64,3030.0,257.0,Mañana
2024-07-24 10:02:06,6,29,5.64,3030.0,257.0,Mañana
2024-07-24 10:07:06,30,13,9.47,7221.0,6793.0,Mañana
2024-07-24 10:12:06,26,37,14.1,6422.0,1215.0,Mañana
2024-07-24 10:17:06,24,30,14.6,6222.0,1036.0,Mañana
2024-07-24 10:22:06,24,30,14.6,6222.0,1036.0,Mañana
2024-07-24 10:27:06,23,21,13.31,6892.0,1301.0,Mañana
2024-07-24 10:32:06,23,21,13.31,6892.0,1301.0,Mañana
2024-07-24 10:37:06,23,21,13.31,6892.0,1301.0,Mañana
2024-07-24 10:42:06,2,51,14.51,7625.0,1395.0,Mañana
2024-07-24 10:47:06,27,54,14.39,7303.0,1690.0,Mañana
2024-07-24 10:52:06,27,54,14.39,7303.0,1690.0,Mañana
2024-07-24 10:57:06,3,22,0.0,9082.0,2126.0,Mañana
2024-07-24 11:02:06,17,64,15.73,7692.0,2284.0,Mañana
2024-07-24 11:07:06,7,36,16.77,7250.0,3754.0,Mañana
2024-07-24 11:12:06,7,36,16.77,7250.0,3754.0,Mañana
2024-07-24 11:17:06,10,32,14.91,6693.0,1774.0,Mañana
2024-07-24 11:22:06,10,32,14.91,6693.0,1774.0,Mañana
2024-07-24 11:27:06,10,32,14.91,6693.0,1774.0,Mañana
2024-07-24 11:32:06,8,32,14.0,6399.0,1587.0,Mañana
2024-07-24 11:37:06,8,32,14.0,6399.0,1587.0,Mañana
2024-07-24 11:42:06,12,51,15.75,7134.0,2310.0,Mañana
2024-07-24 11:47:06,21,16,14.26,5639.0,7411.0,Mañana
2024-07-24 11:52:06,15,43,15.65,7452.0,294.0,Mañana
2024-07-24 11:57:06,15,43,15.65,7452.0,294.0,Mañana
2024-07-24 12:02:06,1,9,7.76,3509.0,2865.0,Tarde
2024-07-24 12:07:06,1,9,7.76,3509.0,2865.0,Tarde
2024-07-24 12:12:06,1,9,7.76,3509.0,2865.0,Tarde
2024-07-24 12:17:06,5,23,13.53,5807.0,4600.0,Tarde
2024-07-24 12:22:06,22,27,14.79,6851.0,2504.0,Tarde
2024-07-24 12:27:06,24,35,14.89,8540.0,1279.0,Tarde
2024-07-24 12:32:06,33,31,14.97,9798.0,2232.0,Tarde
2024-07-24 12:37:06,33,31,14.97,9798.0,2232.0,Tarde
2024-07-24 12:42:06,20,25,15.06,7148.0,5420.0,Tarde
2024-07-24 12:47:06,20,25,15.06,7148.0,5420.0,Tarde
2024-07-24 12:52:06,19,43,12.7,5784.0,19576.0,Tarde
2024-07-24 12:57:06,19,43,12.7,5784.0,19576.0,Tarde
2024-07-24 13:02:06,19,43,12.7,5784.0,19576.0,Tarde
2024-07-24 13:07:06,19,43,12.7,5784.0,19576.0,Tarde
2024-07-24 13:12:06,17,44,14.56,6349.0,215.0,Tarde
2024-07-24 13:17:06,23,21,11.48,6341.0,2856.0,Tarde
2024-07-24 13:22:06,3,44,0.0,7786.0,0.0,Tarde
2024-07-24 13:27:06,3,44,0.0,7786.0,0.0,Tarde
2024-07-24 13:32:06,7,25,16.66,6549.0,1261.0,Tarde
2024-07-24 13:37:06,7,25,16.66,6549.0,1261.0,Tarde
2024-07-24 13:42:06,27,53,13.55,7108.0,2868.0,Tarde
2024-07-24 13:47:06,21,17,15.57,8139.0,1377.0,Tarde
2024-07-24 13:52:06,13,47,14.5,7284.0,2224.0,Tarde
2024-07-24 13:57:06,11,16,15.72,7329.0,2966.0,Tarde
2024-07-24 14:02:06,5,44,14.31,7677.0,845.0,Tarde
2024-07-24 14:07:06,5,44,14.31,7677.0,845.0,Tarde
2024-07-24 14:12:06,15,52,14.46,8216.0,1096.0,Tarde
2024-07-24 14:17:06,15,52,14.46,8216.0,1096.0,Tarde
2024-07-24 14:22:06,1,29,14.88,7793.0,4856.0,Tarde
2024-07-24 14:27:06,1,29,14.88,7793.0,4856.0,Tarde
2024-07-24 14:32:06,1,29,14.88,7793.0,4856.0,Tarde
2024-07-24 14:37:06,25,57,14.36,7532.0,2895.0,Tarde
2024-07-24 14:42:06,31,34,13.45,7396.0,0.0,Tarde
2024-07-24 14:47:06,28,42,14.47,8965.0,2684.0,Tarde
2024-07-24 14:52:06,30,25,10.59,6205.0,1565.0,Tarde
2024-07-24 14:57:06,16,44,13.04,6688.0,2989.0,Tarde
2024-07-24 15:02:06,23,53,10.83,9022.0,0.0,Tarde
2024-07-24 15:07:06,10,39,13.14,6441.0,6637.0,Tarde
2024-07-24 15:12:06,17,29,14.89,6568.0,678.0,Tarde
2024-07-24 15:17:06,24,32,15.63,6518.0,2105.0,Tarde
2024-07-24 15:22:06,24,32,15.63,6518.0,2105.0,Tarde
2024-07-24 15:27:06,26,43,15.38,8101.0,2806.0,Tarde
2024-07-24 15:32:06,26,43,15.38,8101.0,2806.0,Tarde
2024-07-24 15:37:06,33,42,14.31,6456.0,908.0,Tarde
2024-07-24 15:42:06,2,39,12.85,6248.0,1560.0,Tarde
2024-07-24 15:47:06,2,39,12.85,6248.0,1560.0,Tarde
2024-07-24 15:52:06,13,61,14.45,6889.0,1034.0,Tarde
2024-07-24 15:57:06,13,61,14.45,6889.0,1034.0,Tarde
2024-07-24 16:02:06,13,61,14.45,6889.0,1034.0,Tarde
2024-07-24 16:07:06,13,61,14.45,6889.0,1034.0,Tarde
2024-07-24 16:12:06,7,34,15.45,7484.0,2744.0,Tarde
2024-07-24 16:17:06,6,25,142.02,4358.0,19541.0,Tarde
2024-07-24 16:22:06,22,52,13.65,7567.0,105.0,Tarde
2024-07-24 16:27:06,22,52,13.65,7567.0,105.0,Tarde
2024-07-24 16:32:06,21,16,15.61,7420.0,1855.0,Tarde
2024-07-24 16:37:06,15,46,14.58,6373.0,718.0,Tarde
2024-07-24 16:42:06,15,46,14.58,6373.0,718.0,Tarde
2024-07-24 16:47:06,15,46,14.58,6373.0,718.0,Tarde
2024-07-24 16:52:06,1,36,12.38,5795.0,724.0,Tarde
2024-07-24 16:57:06,17,51,15.57,7376.0,173.0,Tarde
2024-07-24 17:02:06,17,51,15.57,7376.0,173.0,Tarde
2024-07-24 17:07:06,10,48,14.56,6718.0,640.0,Tarde
2024-07-24 17:12:06,14,30,11.48,5919.0,648.0,Tarde
2024-07-24 17:17:06,4,42,11.32,5683.0,1807.0,Tarde
2024-07-24 17:22:06,4,42,11.32,5683.0,1807.0,Tarde
2024-07-24 17:27:06,4,42,11.32,5683.0,1807.0,Tarde
2024-07-24 17:32:06,4,42,11.32,5683.0,1807.0,Tarde
2024-07-24 17:37:06,26,46,13.14,5871.0,181.0,Tarde
2024-07-24 17:42:06,26,46,13.14,5871.0,181.0,Tarde
2024-07-24 17:47:06,26,46,13.14,5871.0,181.0,Tarde
2024-07-24 17:52:06,23,50,10.83,7781.0,1077.0,Tarde
2024-07-24 17:57:06,3,46,0.0,6825.0,373.0,Noche
2024-07-24 18:02:06,3,46,0.0,6825.0,373.0,Noche
2024-07-24 18:07:06,3,46,0.0,6825.0,373.0,Noche
2024-07-24 18:12:06,3,46,0.0,6825.0,373.0,Noche
2024-07-24 18:17:06,27,37,11.89,5430.0,1815.0,Noche
2024-07-24 18:22:06,13,38,13.33,6141.0,1082.0,Noche
2024-07-24 18:27:06,7,39,14.76,6178.0,1450.0,Noche
2024-07-24 18:32:06,7,39,14.76,6178.0,1450.0,Noche
2024-07-24 18:37:06,7,39,14.76,6178.0,1450.0,Noche
2024-07-24 18:42:06,21,8,13.6,6013.0,254.0,Noche
2024-07-24 18:47:06,1,40,14.2,5660.0,1166.0,Noche
2024-07-24 18:52:06,31,32,15.25,6206.0,0.0,Noche
2024-07-24 18:57:06,31,32,15.25,6206.0,0.0,Noche
2024-07-24 19:02:06,25,42,13.03,5210.0,816.0,Noche
2024-07-24 19:07:06,10,37,12.92,5352.0,1172.0,Noche
2024-07-24 19:12:06,10,37,12.92,5352.0,1172.0,Noche
2024-07-24 19:17:06,10,37,12.92,5352.0,1172.0,Noche
2024-07-24 19:22:06,12,33,8.14,4115.0,3622.0,Noche
2024-07-24 19:27:06,12,33,8.14,4115.0,3622.0,Noche
2024-07-24 19:32:06,12,33,8.14,4115.0,3622.0,Noche
2024-07-24 19:37:06,12,33,8.14,4115.0,3622.0,Noche
2024-07-24 19:42:06,4,25,13.1,5310.0,2099.0,Noche
2024-07-24 19:47:06,6,31,191.81,5227.0,690.0,Noche
2024-07-24 19:52:06,6,31,191.81,5227.0,690.0,Noche
2024-07-24 19:57:06,2,32,13.71,4759.0,1167.0,Noche
2024-07-24 20:02:06,3,36,0.0,6588.0,612.0,Noche
2024-07-24 20:07:06,3,36,0.0,6588.0,612.0,Noche
2024-07-24 20:12:06,3,36,0.0,6588.0,612.0,Noche
2024-07-24 20:17:06,3,36,0.0,6588.0,612.0,Noche
2024-07-24 20:22:06,1,28,14.3,5418.0,389.0,Noche
2024-07-24 20:27:06,1,28,14.3,5418.0,389.0,Noche
2024-07-24 20:32:06,31,35,15.4,5111.0,34.0,Noche
2024-07-24 20:37:06,31,35,15.4,5111.0,34.0,Noche
2024-07-24 20:42:06,30,27,7.71,5036.0,348.0,Noche
2024-07-24 20:47:06,5,23,12.95,4227.0,1850.0,Noche
2024-07-24 20:52:06,5,23,12.95,4227.0,1850.0,Noche
2024-07-24 20:57:06,5,23,12.95,4227.0,1850.0,Noche
2024-07-24 21:02:06,29,26,15.12,5119.0,83.0,Noche
2024-07-24 21:07:06,29,26,15.12,5119.0,83.0,Noche
2024-07-24 21:12:06,29,26,15.12,5119.0,83.0,Noche
2024-07-24 21:17:06,29,26,15.12,5119.0,83.0,Noche
2024-07-24 21:22:06,29,26,15.12,5119.0,83.0,Noche
2024-07-24 21:27:06,6,28,11.86,5458.0,922.0,Noche
